#             x               y               z             U_x             U_y             U_z               p
            0.1          -0.086          -0.094     0.005399489     0.039354147    -0.056115079     -0.33737705
            0.1          -0.086           -0.09    -0.095689161     0.053899455   -0.0097928749     -0.33102395
            0.1          -0.086          -0.086     -0.24514284      0.07783206     0.064302329     -0.32915244
            0.1          -0.086          -0.082     -0.37754417      0.10690637      0.13226643     -0.33337043
            0.1          -0.086          -0.078     -0.45933037       0.1288266      0.17046461     -0.34071583
            0.1          -0.086          -0.074      -0.4971001      0.14041764       0.1856723     -0.34855256
            0.1          -0.086           -0.07     -0.50828747      0.14364016      0.18858324     -0.35542704
            0.1          -0.086          -0.066     -0.50545417      0.14226248      0.18669169     -0.36115342
            0.1          -0.086          -0.062     -0.49367931      0.13880589      0.18287621     -0.36584674
            0.1          -0.086          -0.058     -0.47514193      0.13469323      0.17785673     -0.36962599
            0.1          -0.086          -0.054     -0.45111672      0.13109269      0.17230743     -0.37267384
            0.1          -0.086           -0.05     -0.42237906      0.12857799      0.16669578     -0.37519276
            0.1          -0.086          -0.046     -0.38927902      0.12714332      0.16151871     -0.37734031
            0.1          -0.086          -0.042     -0.35173101      0.12645623      0.15746045     -0.37924814
            0.1          -0.086          -0.038     -0.30919663       0.1262264      0.15511778     -0.38100412
            0.1          -0.086          -0.034     -0.26054368       0.1263042      0.15500267     -0.38260291
            0.1          -0.086           -0.03     -0.20364906      0.12681516      0.15799773     -0.38396266
            0.1          -0.086          -0.026      -0.1344479      0.12683374      0.16511021     -0.38501834
            0.1          -0.086          -0.022    -0.047908162      0.12162024      0.17443293     -0.38580614
            0.1          -0.086          -0.018     0.049849357      0.10686299       0.1783074     -0.38668024
            0.1          -0.086          -0.014      0.12958473     0.086185243      0.16769522     -0.38813495
            0.1          -0.086           -0.01        0.165163     0.056595414        0.143358     -0.39011797
            0.1          -0.086          -0.006      0.16734246    0.0038634255      0.11547531     -0.39197081
            0.1          -0.086          -0.002      0.16465327    -0.065661781      0.09205161     -0.39333037
            0.1          -0.086           0.002       0.1669585     -0.11952435     0.075065889     -0.39485361
            0.1          -0.086           0.006      0.16868767     -0.13407469     0.061338856     -0.39761758
            0.1          -0.086            0.01      0.16997572     -0.10775315     0.045571507     -0.40153405
            0.1          -0.086           0.014      0.17445874    -0.051481532     0.023823092     -0.40475428
            0.1          -0.086           0.018      0.17951322     0.015992475   -0.0046794178     -0.40482086
            0.1          -0.086           0.022      0.18073679     0.072953609     -0.03702825     -0.40056175
            0.1          -0.086           0.026      0.17437886     0.097928925    -0.072468139     -0.39374629
            0.1          -0.086            0.03      0.14609711     0.086954881     -0.11187622     -0.38812428
            0.1          -0.086           0.034     0.077376846     0.069128357     -0.14728765     -0.38582989
            0.1          -0.086           0.038    -0.026505988      0.07303716     -0.17182976     -0.38621847
            0.1          -0.086           0.042     -0.13631232     0.094557297     -0.18891697     -0.38785958
            0.1          -0.086           0.046     -0.22856212      0.11587256     -0.20131307     -0.38968476
            0.1          -0.086            0.05     -0.29910866      0.12942968     -0.20743397     -0.39106938
            0.1          -0.086           0.054      -0.3508168      0.13659175     -0.20717055     -0.39183403
            0.1          -0.086           0.058     -0.38431822      0.13888424     -0.20310279     -0.39202953
            0.1          -0.086           0.062     -0.39755876       0.1365621     -0.19650084     -0.39171944
            0.1          -0.086           0.066     -0.38433794      0.12944058     -0.18609085     -0.39093356
            0.1          -0.086            0.07     -0.33351602      0.11695245     -0.16780625     -0.38967776
            0.1          -0.086           0.074     -0.23557079     0.099319598     -0.13753646     -0.38811609
            0.1          -0.086           0.078     -0.10083966     0.079765482    -0.098010762     -0.38661675
            0.1          -0.086           0.082     0.029088575     0.064406756    -0.062469498     -0.38500312
            0.1          -0.086           0.086      0.11601644     0.053439051     -0.04288004     -0.38227612
            0.1          -0.086            0.09      0.16195858     0.041425298    -0.036587198     -0.37790017
            0.1          -0.086           0.094      0.17131955     0.031509128    -0.031160851     -0.37309096
            0.1          -0.086           0.098     0.077571684     0.014455846    -0.013726022     -0.37007489
            0.1          -0.082          -0.098     0.014931607     0.047652181    -0.034551441     -0.34281768
            0.1          -0.082          -0.094    -0.021177182     0.085567559    -0.047497028     -0.33844892
            0.1          -0.082           -0.09     -0.16887495      0.10915522     0.016680326     -0.33334942
            0.1          -0.082          -0.086     -0.34707646      0.13408172     0.098938814     -0.33418723
            0.1          -0.082          -0.082     -0.47162814      0.15447397      0.16012663     -0.34081655
            0.1          -0.082          -0.078     -0.52951354      0.16271771      0.18411022     -0.34901871
            0.1          -0.082          -0.074     -0.54349712      0.16144203      0.18669815     -0.35665473
            0.1          -0.082           -0.07     -0.53647848       0.1558993      0.18248826     -0.36307524
            0.1          -0.082          -0.066     -0.52122253        0.149377      0.17727848     -0.36829655
            0.1          -0.082          -0.062     -0.50135672      0.14333126      0.17215613     -0.37251987
            0.1          -0.082          -0.058     -0.47797192       0.1381977      0.16706909     -0.37595771
