#       point_x         point_y         point_z             U_x             U_y             U_z               p
            0.1           0.048          -0.084     -0.37474574     0.072893238     0.047983314     -0.55595011
            0.1           0.052          -0.084     -0.43011193     0.056736982     0.039323936     -0.55734398
            0.1           0.056          -0.084     -0.48439445      0.04226923     0.030511664     -0.55836795
            0.1            0.06          -0.084     -0.53773679     0.029953114       0.0223527     -0.55890354
            0.1           0.064          -0.084     -0.59013323     0.019957952     0.015376175     -0.55891498
            0.1           0.068          -0.084     -0.64149335     0.012247314    0.0098476902     -0.55843739
            0.1           0.072          -0.084     -0.69164781    0.0066397804    0.0058114505       -0.557555
            0.1           0.076          -0.084     -0.74032686    0.0028530821    0.0031393753     -0.55637932
            0.1            0.08          -0.084     -0.78711226   0.00054550355    0.0015876527     -0.55503571
            0.1           0.084          -0.084     -0.83134216   -0.0006573338   0.00083691371     -0.55366253
            0.1           0.088          -0.084     -0.87173673   -0.0011221833   0.00051896051     -0.55238889
            0.1           0.092          -0.084     -0.90417292   -0.0011764098   0.00023938517     -0.55132565
            0.1           0.096          -0.084     -0.90060195  -0.00084947455  -0.00032237297     -0.55057563
            0.1             0.1          -0.084               0               0               0      -0.5502911
            0.1          -0.096           -0.08      -0.8555244    0.0017846008   -0.0037374202     -0.55137421
            0.1            -0.1           -0.08               0               0               0     -0.55115119
            0.1          -0.092           -0.08     -0.85363671     0.002490786   -0.0035734857     -0.55201224
            0.1          -0.088           -0.08      -0.8216514    0.0025336802   -0.0030883027     -0.55297165
            0.1          -0.084           -0.08     -0.78312485    0.0018099319   -0.0020346869     -0.55412118
            0.1           -0.08           -0.08     -0.74120163   1.6429089e-05  -4.1837469e-05     -0.55531812
            0.1          -0.076           -0.08     -0.69671533   -0.0031874964    0.0032173968     -0.55641288
            0.1          -0.072           -0.08     -0.65000765   -0.0081246077    0.0079808688     -0.55727489
            0.1          -0.068           -0.08      -0.6012179    -0.015067428     0.014378907     -0.55779425
            0.1          -0.064           -0.08     -0.55036575    -0.024201331      0.02239404     -0.55786767
            0.1           -0.06           -0.08     -0.49737534    -0.035568645     0.031803883     -0.55741802
            0.1          -0.056           -0.08      -0.4420969    -0.049011491     0.042133911     -0.55641917
            0.1          -0.052           -0.08     -0.38430413     -0.06410678     0.052613636     -0.55491621
            0.1          -0.048           -0.08     -0.32366487    -0.080087617     0.062167301     -0.55303461
            0.1          -0.044           -0.08     -0.25971445    -0.095769745     0.069481233     -0.55096141
            0.1           -0.04           -0.08     -0.19193117     -0.10955964      0.07320038     -0.54888708
            0.1          -0.036           -0.08     -0.12002673     -0.11968906     0.072293565     -0.54692297
            0.1          -0.032           -0.08    -0.044400239      -0.1247065     0.066555467     -0.54501038
            0.1          -0.028           -0.08     0.033563343      -0.1239269      0.05698315      -0.5429074
            0.1          -0.024           -0.08      0.11167151     -0.11756587     0.045654065     -0.54038564
            0.1           -0.02           -0.08      0.18745627     -0.10631408     0.035042615     -0.53748899
            0.1          -0.016           -0.08      0.25853668    -0.090778512     0.027142382     -0.53459826
            0.1          -0.012           -0.08      0.32231951    -0.071428133     0.022894054     -0.53224235
            0.1          -0.008           -0.08      0.37506695    -0.048687313     0.021934342     -0.53083146
            0.1          -0.004           -0.08      0.41021709    -0.023266386     0.022503301     -0.53063471
            0.1               0           -0.08      0.41727305    0.0039422529     0.022423768     -0.53147871
            0.1           0.004           -0.08       0.3927012     0.030367458     0.021007628     -0.53309226
            0.1           0.008           -0.08      0.34571165     0.053724904     0.019707905     -0.53557917
            0.1           0.012           -0.08      0.28606239     0.073746606     0.020642108     -0.53882367
            0.1           0.016           -0.08      0.21866834      0.09017907     0.024968831     -0.54244683
            0.1            0.02           -0.08      0.14632879      0.10275127     0.032583054     -0.54600727
            0.1           0.024           -0.08     0.071294899       0.1110079     0.042327859     -0.54904497
            0.1           0.028           -0.08   -0.0041217292      0.11436262     0.052251688     -0.55133366
            0.1           0.032           -0.08    -0.077733981      0.11242618     0.060164472     -0.55299278
            0.1           0.036           -0.08     -0.14798744      0.10541491     0.064367727     -0.55434581
            0.1            0.04           -0.08     -0.21426746     0.094244974     0.064151668     -0.55565838
            0.1           0.044           -0.08     -0.27680367     0.080366922     0.059842636      -0.5570083
            0.1           0.048           -0.08     -0.33625615       0.0653627     0.052458896     -0.55831936
            0.1           0.052           -0.08     -0.39329786     0.050577769     0.043281748     -0.55943772
            0.1           0.056           -0.08     -0.44841362     0.036981672     0.033538241     -0.56020868
            0.1            0.06           -0.08     -0.50189169     0.025184996     0.024220786     -0.56053102
            0.1           0.064           -0.08     -0.55387965     0.015503074     0.016021539     -0.56037506
            0.1           0.068           -0.08     -0.60442224    0.0080209815    0.0093384598     -0.55977276
            0.1           0.072           -0.08     -0.65346337    0.0026515737    0.0043184924     -0.55879661
            0.1           0.076           -0.08     -0.70084212  -0.00081491879   0.00091344379     -0.55754355
            0.1            0.08           -0.08     -0.74628494   -0.0026791891   -0.0010754863     -0.55613986
            0.1           0.084           -0.08     -0.78931491   -0.0033145376   -0.0019665814     -0.55473513
            0.1           0.088           -0.08      -0.8289558   -0.0031140686   -0.0021571669     -0.55346489
            0.1           0.092           -0.08     -0.86193373   -0.0024377564   -0.0020920236     -0.55243914
            0.1           0.096           -0.08     -0.86433992   -0.0013393949   -0.0021547169     -0.55173858
            0.1             0.1           -0.08               0               0               0     -0.55147701
            0.1          -0.096          -0.076      -0.8137678    0.0021333738   -0.0066095164      -0.5525236
            0.1            -0.1          -0.076               0               0               0     -0.55231636
            0.1          -0.092          -0.076     -0.80708347    0.0036709596   -0.0067642736     -0.55311018
            0.1          -0.088          -0.076     -0.77494283    0.0044566155   -0.0064997887     -0.55401696
            0.1          -0.084          -0.076     -0.73732643    0.0044391764   -0.0054724795     -0.55516158
            0.1           -0.08          -0.076     -0.69669672    0.0032702006   -0.0032480219     -0.55641569
            0.1          -0.076          -0.076     -0.65364373   0.00058068258    0.0005303087      -0.5576278
            0.1          -0.072          -0.076      -0.6083278   -0.0039452292    0.0060834169     -0.55864576
            0.1          -0.068          -0.076     -0.56072877    -0.010524658      0.01346522     -0.55935496
            0.1          -0.064          -0.076     -0.51073739     -0.01926607     0.022549172     -0.55966915
            0.1           -0.06          -0.076     -0.45814364    -0.030126484     0.032983644     -0.55951826
            0.1          -0.056          -0.076     -0.40265241    -0.042849438     0.044134386     -0.55887376
            0.1          -0.052          -0.076     -0.34389384    -0.056911919     0.055047363     -0.55776732
            0.1          -0.048          -0.076     -0.28142937    -0.071480926     0.064460862     -0.55629604
            0.1          -0.044          -0.076     -0.21477907    -0.085410958     0.070920441     -0.55460221
            0.1           -0.04          -0.076      -0.1435385    -0.097337023     0.073052931     -0.55281494
            0.1          -0.036          -0.076    -0.067633064     -0.10591171     0.070002922      -0.5509684
            0.1          -0.032          -0.076     0.012333009     -0.11009958     0.061911127     -0.54892833
            0.1          -0.028          -0.076      0.09491166     -0.10940396     0.050158962     -0.54644777
            0.1          -0.024          -0.076      0.17791588     -0.10385614     0.037110382     -0.54338076
            0.1           -0.02          -0.076      0.25860507    -0.093781272     0.025350287     -0.53996023
            0.1          -0.016          -0.076      0.33356228    -0.079720528     0.016879867      -0.5367442
