#             x               y               z             U_x             U_y             U_z               p
           0.13          -0.078           0.098     -0.52284836     0.037865047    -0.004807768     -0.38542316
           0.13          -0.074          -0.098     -0.43724486      0.11854724     0.029465866     -0.36132377
           0.13          -0.074          -0.094     -0.56205276      0.11207711     0.051893459     -0.36494395
           0.13          -0.074           -0.09     -0.56857911       0.1006543     0.063917046     -0.36845481
           0.13          -0.074          -0.086     -0.55263888     0.093952669     0.070905566     -0.37199875
           0.13          -0.074          -0.082     -0.52967851      0.08996504     0.075801987     -0.37532418
           0.13          -0.074          -0.078     -0.50361775     0.087192765     0.079634962     -0.37845869
           0.13          -0.074          -0.074     -0.47542766     0.085103827     0.082696671     -0.38142554
           0.13          -0.074           -0.07     -0.44548762     0.083545958     0.085128224     -0.38422244
           0.13          -0.074          -0.066     -0.41397542     0.082498953     0.087083508     -0.38683852
           0.13          -0.074          -0.062     -0.38091732     0.081970937     0.088741529     -0.38925586
           0.13          -0.074          -0.058      -0.3462178     0.081971675     0.090279993     -0.39146039
           0.13          -0.074          -0.054     -0.30965489     0.082526612     0.091846599     -0.39344392
           0.13          -0.074           -0.05     -0.27089754     0.083705977     0.093520968     -0.39518826
           0.13          -0.074          -0.046     -0.22958806     0.085685884     0.095304945     -0.39666709
           0.13          -0.074          -0.042     -0.18546927     0.088791594     0.097117849     -0.39784546
           0.13          -0.074          -0.038     -0.13840765     0.093476055      0.09883437     -0.39869627
           0.13          -0.074          -0.034    -0.087790718       0.1001684      0.10050647     -0.39921226
           0.13          -0.074           -0.03    -0.029860628      0.10867489        0.103412     -0.39913853
           0.13          -0.074          -0.026     0.049327331      0.11754469      0.11351975     -0.39805824
           0.13          -0.074          -0.022      0.15077176      0.12295937      0.13329905     -0.39707324
           0.13          -0.074          -0.018      0.22226025      0.11831804      0.14373696     -0.39677534
           0.13          -0.074          -0.014      0.23999829     0.096945438      0.13887738     -0.39719277
           0.13          -0.074           -0.01      0.23333215     0.058435826      0.13265208     -0.39831741
           0.13          -0.074          -0.006      0.23375005     0.013515152      0.13181358     -0.39920692
           0.13          -0.074          -0.002      0.25332077    -0.027042088      0.13337332     -0.39918426
           0.13          -0.074           0.002       0.2831828     -0.05460624      0.13210828     -0.39812965
           0.13          -0.074           0.006      0.30812083    -0.066120918      0.12388903     -0.39678456
           0.13          -0.074            0.01      0.31656585    -0.062317973      0.10868421     -0.39575172
           0.13          -0.074           0.014      0.30344236    -0.043996738     0.086486142      -0.3954118
           0.13          -0.074           0.018       0.2737573     -0.01164499     0.058739246     -0.39556724
           0.13          -0.074           0.022      0.24636397     0.034045589     0.037185912     -0.39548467
           0.13          -0.074           0.026      0.21901594     0.058740943     0.038049009     -0.39651644
           0.13          -0.074            0.03      0.16762053     0.035248465     0.052406086     -0.39901498
           0.13          -0.074           0.034      0.11290926    0.0045526209     0.058725923     -0.40131594
           0.13          -0.074           0.038     0.053878973   -0.0084747825     0.052870975     -0.40304665
           0.13          -0.074           0.042    -0.014178218   -0.0032375274     0.042432313     -0.40376402
           0.13          -0.074           0.046    -0.088137564     0.014785057     0.028701781     -0.40331872
           0.13          -0.074            0.05     -0.15749871     0.035944511     0.015994924     -0.40208655
           0.13          -0.074           0.054     -0.21694819     0.051212781    0.0067269266     -0.40073976
           0.13          -0.074           0.058     -0.26785931     0.058806919  -0.00021255322     -0.39938484
           0.13          -0.074           0.062     -0.31198567     0.061003171   -0.0054086275     -0.39801452
           0.13          -0.074           0.066     -0.35140435     0.060115171   -0.0092860476     -0.39662236
