#       point_x         point_y         point_z             U_x             U_y             U_z               p
            0.1           0.004          -0.084      0.47970471      0.18405115     0.029917668     -0.81706866
            0.1           0.008          -0.084      0.43710659      0.18200511      0.01617921     -0.82416167
            0.1           0.012          -0.084       0.3820599      0.17880323    0.0008449551     -0.82987401
            0.1           0.016          -0.084      0.32020447      0.17580648    -0.014402963     -0.83436991
            0.1            0.02          -0.084      0.25615677      0.17402872    -0.027541539     -0.83794408
            0.1           0.024          -0.084      0.19285928      0.17388161    -0.036631879     -0.84093279
            0.1           0.028          -0.084      0.13138767      0.17507508    -0.040137219     -0.84357183
            0.1           0.032          -0.084      0.07122256      0.17676844    -0.037242267     -0.84590627
            0.1           0.036          -0.084     0.011025397      0.17787372    -0.028054702     -0.84778327
            0.1            0.04          -0.084    -0.050586328      0.17743619    -0.013536051     -0.84900944
            0.1           0.044          -0.084     -0.11499055      0.17483416    0.0045969261     -0.84946246
            0.1           0.048          -0.084     -0.18392136      0.16981441     0.023997418     -0.84905372
            0.1           0.052          -0.084     -0.25927311      0.16242537     0.041970306     -0.84779264
            0.1           0.056          -0.084     -0.34241291      0.15275455     0.056091851     -0.84584746
            0.1            0.06          -0.084     -0.43330141      0.14083087     0.065295364     -0.84346523
            0.1           0.064          -0.084      -0.5297194      0.12696054     0.070502421     -0.84084061
            0.1           0.068          -0.084     -0.62773427      0.11172918     0.073749826     -0.83805624
            0.1           0.072          -0.084     -0.72334357     0.095595682     0.076357267      -0.8351387
            0.1           0.076          -0.084     -0.81327925     0.078909938     0.078160046     -0.83215896
            0.1            0.08          -0.084     -0.89446043     0.062201559     0.078432887      -0.8292728
            0.1           0.084          -0.084     -0.96388898     0.046243541     0.076792671     -0.82663554
            0.1           0.088          -0.084      -1.0185614     0.031855508      0.07353039     -0.82431253
            0.1           0.092          -0.084      -1.0508021     0.019471829     0.069687831     -0.82235248
            0.1           0.096          -0.084      -1.0166372    0.0092245534     0.066326483     -0.82079104
            0.1             0.1          -0.084               0               0               0     -0.82010839
            0.1          -0.096           -0.08     -0.79002586     0.018375612    -0.059308996     -0.85559933
            0.1            -0.1           -0.08               0               0               0     -0.85626919
            0.1          -0.092           -0.08     -0.86154788     0.038483041    -0.053244833     -0.85436889
            0.1          -0.088           -0.08     -0.88990139     0.058144992    -0.042149718     -0.85300549
            0.1          -0.084           -0.08     -0.89542275     0.075139028     -0.03036713     -0.85134236
            0.1           -0.08           -0.08     -0.88325254     0.089116181    -0.019724418     -0.84943519
            0.1          -0.076           -0.08     -0.85676013     0.099898433    -0.010729267     -0.84712065
            0.1          -0.072           -0.08     -0.81886171      0.10757956   -0.0033050375     -0.84431222
            0.1          -0.068           -0.08     -0.77227595      0.11214121    0.0029843748     -0.84094383
            0.1          -0.064           -0.08     -0.71955728      0.11350327     0.008826216     -0.83700971
            0.1           -0.06           -0.08     -0.66296271      0.11162216     0.015046875     -0.83255111
            0.1          -0.056           -0.08     -0.60437103      0.10658917      0.02252365     -0.82764925
            0.1          -0.052           -0.08     -0.54516709     0.098661999     0.032013099      -0.8223859
            0.1          -0.048           -0.08     -0.48618851     0.088270318     0.043970104     -0.81680789
            0.1          -0.044           -0.08     -0.42769806     0.076011284     0.058448107     -0.81092746
            0.1           -0.04           -0.08     -0.36929998     0.062626971     0.075036392      -0.8047309
            0.1          -0.036           -0.08     -0.30965284     0.048980749     0.092797613     -0.79815947
            0.1          -0.032           -0.08     -0.24516257     0.036207697      0.11019749      -0.7910297
            0.1          -0.028           -0.08     -0.16494324     0.026752463       0.1247408     -0.78308139
            0.1          -0.024           -0.08    -0.038918299     0.030451036       0.1306273     -0.77477079
            0.1           -0.02           -0.08      0.13618486     0.061332971      0.12241563     -0.76984993
            0.1          -0.016           -0.08      0.30049234      0.10671264       0.1061791     -0.77198927
            0.1          -0.012           -0.08      0.41121051       0.1416767     0.090705371     -0.77955913
            0.1          -0.008           -0.08      0.47408881      0.16253633     0.076690832     -0.78901912
            0.1          -0.004           -0.08      0.50110523      0.17417119     0.062805068     -0.79861068
            0.1  -4.0032096e-41           -0.08      0.49977529      0.17990749     0.048212892     -0.80769142
            0.1           0.004           -0.08      0.47544781      0.18147571     0.032324979     -0.81572694
            0.1           0.008           -0.08      0.43353599      0.18028251     0.014956591     -0.82245741
            0.1           0.012           -0.08       0.3798887      0.17764969   -0.0032307675       -0.827917
            0.1           0.016           -0.08      0.32019197      0.17482375    -0.020708781     -0.83232239
            0.1            0.02           -0.08      0.25902924      0.17278849     -0.03549324     -0.83605639
            0.1           0.024           -0.08      0.19922608      0.17198549    -0.045527303     -0.83950257
            0.1           0.028           -0.08      0.14136121      0.17228635    -0.048983488     -0.84287145
            0.1           0.032           -0.08     0.084042585       0.1730059    -0.044816824     -0.84612132
            0.1           0.036           -0.08     0.025162887      0.17316349     -0.03316809      -0.8489545
            0.1            0.04           -0.08    -0.036826639      0.17182811    -0.015274799       -0.851029
            0.1           0.044           -0.08      -0.1026615      0.16840946    0.0067544294      -0.8521438
            0.1           0.048           -0.08     -0.17311325      0.16279296     0.030236764     -0.85218474
            0.1           0.052           -0.08     -0.24938046      0.15513543     0.052338347     -0.85114117
            0.1           0.056           -0.08     -0.33260131      0.14554701     0.070533791     -0.84915074
            0.1            0.06           -0.08     -0.42318927      0.13392444     0.083329891     -0.84647675
            0.1           0.064           -0.08     -0.51970075      0.12031428     0.090952332      -0.8434489
            0.1           0.068           -0.08      -0.6181275      0.10520105     0.095101891     -0.84030491
            0.1           0.072           -0.08     -0.71335077     0.089184897     0.097380141     -0.83715197
            0.1           0.076           -0.08     -0.80145011       0.0727447      0.09798791      -0.8340482
            0.1            0.08           -0.08     -0.87971074     0.056331722      0.09630853     -0.83108854
            0.1           0.084           -0.08     -0.94568777     0.040635329     0.092078646     -0.82839292
            0.1           0.088           -0.08     -0.99693636     0.026529041     0.085917161     -0.82601433
            0.1           0.092           -0.08      -1.0265713     0.014729714     0.079464281       -0.824015
            0.1           0.096           -0.08      -0.9921216    0.0056803732     0.074363803     -0.82256491
            0.1             0.1           -0.08               0               0               0     -0.82200528
            0.1          -0.096          -0.076     -0.68443905     0.016679416    -0.072692639     -0.86100496
            0.1            -0.1          -0.076               0               0               0     -0.86151647
            0.1          -0.092          -0.076     -0.74831655     0.036896696    -0.069030084     -0.86004704
            0.1          -0.088          -0.076     -0.78081231     0.058231987    -0.058171473      -0.8589616
            0.1          -0.084          -0.076     -0.79662081     0.078123249    -0.045355478     -0.85764918
